timestamp,value,anomaly_score
2015-09-04 15:22:00,80.0,0.000000
2015-09-04 15:32:00,91.0,0.335846
2015-09-04 15:42:00,87.0,0.000000
2015-09-04 15:47:00,92.0,0.000000
2015-09-04 15:52:00,90.0,0.364705
2015-09-04 16:02:00,93.0,0.000000
2015-09-04 16:12:00,85.0,0.266207
2015-09-04 16:17:00,96.0,0.000000
2015-09-04 16:27:00,80.0,0.000000
2015-09-04 16:32:00,85.0,0.318007
2015-09-04 16:42:00,83.0,0.000000
2015-09-04 16:47:00,74.0,0.000000
2015-09-04 16:52:00,85.0,0.000000
2015-09-04 16:57:00,76.0,0.000000
2015-09-04 17:02:00,91.0,0.000000
2015-09-04 17:07:00,97.0,0.000000
2015-09-04 17:12:00,95.0,0.034381
2015-09-04 17:17:00,83.0,0.000000
2015-09-04 17:22:00,91.0,0.000000
2015-09-04 17:27:00,91.0,0.000000
2015-09-04 17:32:00,94.0,0.132126
2015-09-04 17:37:00,84.0,0.000000
2015-09-04 17:42:00,97.0,0.000000
2015-09-04 17:47:00,96.0,0.000000
2015-09-04 18:02:00,89.0,0.097336
2015-09-04 18:07:00,96.0,0.000000
2015-09-04 18:12:00,83.0,0.053026
2015-09-04 18:17:00,79.0,0.000000
2015-09-04 18:22:00,84.0,0.000000
2015-09-04 18:27:00,76.0,0.000000
2015-09-04 18:32:00,90.0,0.379925
2015-09-04 18:37:00,93.0,0.000000
2015-09-04 18:42:00,85.0,0.000000
2015-09-04 18:47:00,79.0,0.000000
2015-09-04 18:52:00,97.0,0.406162
2015-09-04 18:57:00,82.0,0.000000
2015-09-04 19:02:00,87.0,0.000000
2015-09-04 19:07:00,81.0,0.000000
2015-09-04 19:12:00,87.0,0.374569
2015-09-04 19:22:00,78.0,0.000000
2015-09-04 19:27:00,78.0,0.000000
2015-09-04 19:32:00,80.0,0.283722
2015-09-04 19:42:00,80.0,0.000000
2015-09-04 19:47:00,93.0,0.000000
2015-09-04 19:57:00,74.0,0.232377
2015-09-04 20:02:00,84.0,0.000000
2015-09-04 20:12:00,80.0,0.048797
2015-09-04 20:17:00,83.0,0.000000
2015-09-04 20:23:00,88.0,0.000000
2015-09-04 20:28:00,99.0,0.000000
2015-09-04 20:33:00,79.0,0.298161
2015-09-04 20:38:00,84.0,0.000000
2015-09-04 20:48:00,71.0,0.000000
2015-09-04 20:53:00,99.0,0.614092
2015-09-04 21:03:00,79.0,0.000000
2015-09-04 21:13:00,89.0,0.708327
2015-09-04 21:18:00,83.0,0.000000
2015-09-04 21:33:00,94.0,0.368435
2015-09-04 21:38:00,98.0,0.000000
2015-09-04 21:53:00,81.0,0.435810
2015-09-04 22:08:00,78.0,0.000000
2015-09-04 22:13:00,89.0,0.501081
2015-09-04 22:23:00,80.0,0.000000
2015-09-04 22:34:00,88.0,0.380407
2015-09-04 22:41:00,92.0,0.000000
2015-09-08 10:44:00,94.0,1.000000
2015-09-08 10:49:00,94.0,0.000000
2015-09-08 10:59:00,80.0,0.918800
2015-09-08 11:04:00,85.0,0.000000
2015-09-08 11:09:00,92.0,0.000000
2015-09-08 11:14:00,70.0,0.707926
2015-09-08 11:19:00,83.0,0.000000
2015-09-08 11:29:00,67.0,0.000000
2015-09-08 11:34:00,98.0,0.571783
2015-09-08 11:39:00,89.0,0.000000
2015-09-08 11:49:00,102.0,0.000000
2015-09-08 11:59:00,86.0,0.790328
2015-09-08 12:14:00,78.0,0.722634
2015-09-08 12:19:00,84.0,0.000000
2015-09-08 12:24:00,93.0,0.000000
2015-09-08 12:27:00,87.0,0.000000
2015-09-08 12:32:00,87.0,0.893224
2015-09-08 12:36:00,87.0,0.000000
2015-09-08 12:46:00,77.0,0.000000
2015-09-08 12:51:00,83.0,0.000000
2015-09-08 12:56:00,80.0,0.553187
2015-09-08 13:01:00,92.0,0.000000
2015-09-08 13:06:00,91.0,0.000000
2015-09-08 13:16:00,90.0,0.870335
2015-09-08 13:26:00,85.0,0.000000
2015-09-08 13:36:00,81.0,0.718596
2015-09-08 13:41:00,74.0,0.000000
2015-09-08 13:46:00,89.0,0.000000
2015-09-08 13:51:00,80.0,0.000000
2015-09-08 13:56:00,75.0,0.659262
2015-09-08 14:00:00,83.0,0.000000
2015-09-08 14:06:00,81.0,0.000000
2015-09-08 14:11:00,84.0,0.000000
2015-09-08 14:21:00,89.0,0.549212
2015-09-08 14:31:00,95.0,0.000000
2015-09-08 14:36:00,91.0,0.787437
2015-09-08 14:41:00,61.0,0.000000
2015-09-08 14:51:00,91.0,0.000000
2015-09-08 14:56:00,88.0,1.000000
2015-09-08 15:01:00,74.0,0.000000
2015-09-08 15:06:00,91.0,0.000000
2015-09-08 15:11:00,84.0,0.000000
2015-09-08 15:16:00,91.0,0.999313
2015-09-08 15:26:00,81.0,0.000000
2015-09-08 15:29:00,89.0,0.000000
2015-09-08 15:41:00,81.0,0.769955
2015-09-08 16:15:00,92.0,0.717345
2015-09-08 16:31:00,75.0,0.000000
2015-09-08 16:36:00,90.0,0.432992
2015-09-08 16:41:00,92.0,0.000000
2015-09-08 16:46:00,72.0,0.000000
2015-09-08 16:56:00,92.0,0.592067
2015-09-08 17:06:00,106.0,0.000000
2015-09-08 17:11:00,93.0,0.000000
2015-09-08 17:21:00,94.0,0.877657
2015-09-08 17:26:00,89.0,0.000000
2015-09-08 17:31:00,93.0,0.000000
2015-09-08 17:36:00,75.0,0.762373
2015-09-08 17:46:00,82.0,0.000000
2015-09-08 17:51:00,78.0,0.000000
2015-09-08 17:56:00,84.0,0.622195
2015-09-08 18:26:00,92.0,0.523969
2015-09-08 18:31:00,78.0,0.000000
2015-09-08 18:36:00,74.0,0.785838
2015-09-08 18:41:00,95.0,0.000000
2015-09-08 18:46:00,88.0,0.000000
2015-09-08 18:56:00,68.0,0.967744
2015-09-08 19:01:00,74.0,0.000000
2015-09-08 19:06:00,75.0,0.000000
2015-09-08 19:16:00,81.0,0.703341
2015-09-08 19:26:00,82.0,0.000000
2015-09-08 19:36:00,92.0,0.674897
2015-09-08 19:41:00,67.0,0.000000
2015-09-08 19:46:00,85.0,0.000000
2015-09-08 19:51:00,87.0,0.000000
2015-09-08 20:06:00,71.0,0.963314
2015-09-08 20:11:00,81.0,0.000000
2015-09-08 20:26:00,80.0,0.895021
2015-09-08 20:36:00,88.0,0.644552
2015-09-08 20:41:00,97.0,0.000000
2015-09-08 20:46:00,62.0,0.000000
2015-09-08 20:56:00,87.0,0.791847
2015-09-08 21:06:00,92.0,0.000000
2015-09-08 21:11:00,75.0,0.000000
2015-09-08 21:16:00,63.0,0.912325
2015-09-08 21:21:00,86.0,0.000000
2015-09-08 21:46:00,77.0,0.856834
2015-09-08 21:51:00,77.0,0.000000
2015-09-08 21:56:00,82.0,0.526175
2015-09-08 22:06:00,90.0,0.000000
2015-09-08 22:12:00,93.0,0.595197
2015-09-08 22:26:00,76.0,0.000000
2015-09-08 22:36:00,74.0,0.780437
2015-09-08 22:51:00,78.0,0.000000
2015-09-08 22:56:00,83.0,0.707879
2015-09-08 23:56:00,75.0,0.768553
2015-09-09 00:26:00,81.0,0.713980
2015-09-09 01:11:00,87.0,0.725994
2015-09-09 01:51:00,71.0,0.778125
2015-09-09 03:11:00,89.0,0.733571
2015-09-09 06:04:00,84.0,0.862290
2015-09-09 07:34:00,86.0,0.789676
2015-09-09 09:20:00,92.0,0.805314
2015-09-09 09:48:00,95.0,0.769746
2015-09-09 09:53:00,87.0,0.571620
2015-09-09 09:58:00,90.0,0.000000
2015-09-09 10:03:00,86.0,0.000000
2015-09-09 10:08:00,83.0,0.000000
2015-09-09 10:18:00,86.0,0.644777
2015-09-09 10:23:00,83.0,0.000000
2015-09-09 10:33:00,78.0,0.652790
2015-09-09 10:43:00,70.0,0.000000
2015-09-09 10:53:00,69.0,0.701989
2015-09-09 10:58:00,74.0,0.000000
2015-09-09 11:08:00,76.0,0.000000
2015-09-09 11:18:00,69.0,0.653448
2015-09-09 11:23:00,77.0,0.000000
2015-09-09 11:38:00,81.0,0.451886
2015-09-09 11:43:00,81.0,0.000000
2015-09-09 11:48:00,88.0,0.000000
2015-09-09 11:58:00,85.0,0.773244
2015-09-09 12:13:00,81.0,0.699056
2015-09-09 12:23:00,96.0,0.000000
2015-09-09 12:28:00,92.0,0.000000
2015-09-09 12:43:00,82.0,0.795617
2015-09-09 12:53:00,87.0,0.544390
2015-09-09 12:58:00,77.0,0.000000
2015-09-09 13:03:00,91.0,0.000000
2015-09-09 13:13:00,91.0,0.631938
2015-09-09 13:18:00,76.0,0.000000
2015-09-09 13:23:00,97.0,0.000000
2015-09-09 13:38:00,89.0,0.696383
2015-09-09 13:48:00,75.0,0.000000
2015-09-09 13:53:00,91.0,0.574115
2015-09-09 14:08:00,79.0,0.000000
2015-09-09 14:13:00,75.0,0.564298
2015-09-09 14:18:00,90.0,0.000000
2015-09-09 14:23:00,68.0,0.000000
2015-09-09 14:33:00,94.0,0.927890
2015-09-09 14:43:00,93.0,0.000000
2015-09-09 15:03:00,71.0,0.761522
2015-09-09 15:08:00,78.0,0.000000
2015-09-09 15:13:00,78.0,0.813370
2015-09-09 15:18:00,86.0,0.000000
2015-09-09 15:23:00,78.0,0.000000
2015-09-09 15:28:00,80.0,0.000000
2015-09-09 15:33:00,84.0,0.646272
2015-09-09 15:43:00,90.0,0.000000
2015-09-09 15:48:00,81.0,0.000000
2015-09-09 15:53:00,78.0,0.750745
2015-09-09 15:58:00,75.0,0.000000
2015-09-09 16:03:00,98.0,0.000000
2015-09-09 16:08:00,86.0,0.000000
2015-09-09 16:13:00,88.0,0.857920
2015-09-09 16:23:00,92.0,0.000000
2015-09-09 16:28:00,90.0,0.000000
2015-09-09 16:38:00,80.0,0.773097
2015-09-09 16:43:00,94.0,0.000000
2015-09-09 16:48:00,78.0,0.000000
2015-09-09 16:53:00,75.0,0.866779
2015-09-09 16:58:00,79.0,0.000000
2015-09-09 17:08:00,76.0,0.000000
2015-09-09 17:13:00,86.0,0.765590
2015-09-09 17:18:00,80.0,0.000000
2015-09-09 17:23:00,87.0,0.000000
2015-09-09 17:33:00,82.0,0.694344
2015-09-09 17:48:00,74.0,0.000000
2015-09-09 17:58:00,74.0,0.668328
2015-09-09 18:03:00,79.0,0.000000
2015-09-09 18:08:00,80.0,0.000000
2015-09-09 18:18:00,83.0,0.000000
2015-09-09 18:23:00,100.0,0.000000
2015-09-09 18:28:00,78.0,0.000000
2015-09-09 18:43:00,78.0,0.962085
2015-09-09 18:48:00,89.0,0.000000
2015-09-09 18:53:00,81.0,0.779838
2015-09-09 19:03:00,79.0,0.000000
2015-09-09 19:18:00,92.0,0.641586
2015-09-09 19:33:00,78.0,0.757433
2015-09-09 19:38:00,85.0,0.000000
2015-09-09 19:43:00,77.0,0.000000
2015-09-09 19:48:00,88.0,0.000000
2015-09-09 19:58:00,81.0,0.763514
2015-09-09 20:03:00,78.0,0.000000
2015-09-09 20:08:00,83.0,0.000000
2015-09-09 20:13:00,68.0,0.692163
2015-09-09 20:18:00,68.0,0.000000
2015-09-09 20:33:00,83.0,0.642078
2015-09-09 20:38:00,81.0,0.000000
2015-09-09 20:48:00,83.0,0.000000
2015-09-09 20:58:00,94.0,0.673167
2015-09-09 21:03:00,82.0,0.000000
2015-09-09 21:08:00,64.0,0.000000
2015-09-09 21:13:00,77.0,0.543113
2015-09-09 21:18:00,78.0,0.000000
2015-09-09 21:23:00,72.0,0.000000
2015-09-09 21:33:00,61.0,0.693891
2015-09-09 21:38:00,80.0,0.000000
2015-09-09 21:43:00,57.0,0.000000
2015-09-09 21:48:00,80.0,0.000000
2015-09-09 22:03:00,73.0,0.820950
2015-09-09 22:08:00,79.0,0.000000
2015-09-09 22:13:00,65.0,0.659152
2015-09-09 22:23:00,63.0,0.000000
2015-09-09 22:28:00,68.0,0.000000
2015-09-09 22:33:00,70.0,0.761397
2015-09-09 22:38:00,72.0,0.000000
2015-09-09 22:41:00,68.0,0.000000
2015-09-09 22:46:00,76.0,0.000000
2015-09-10 00:08:00,83.0,0.833266
2015-09-10 00:23:00,81.0,0.686081
2015-09-10 00:38:00,68.0,0.558838
2015-09-10 00:53:00,68.0,0.526563
2015-09-10 00:58:00,59.0,0.000000
2015-09-10 01:03:00,57.0,0.000000
2015-09-10 01:08:00,57.0,0.000000
2015-09-10 01:13:00,63.0,0.759286
2015-09-10 01:38:00,73.0,0.684978
2015-09-10 01:58:00,76.0,0.912405
2015-09-10 02:08:00,77.0,0.000000
2015-09-10 02:18:00,69.0,0.602264
2015-09-10 02:23:00,73.0,0.000000
2015-09-10 02:28:00,70.0,0.000000
2015-09-10 05:28:00,90.0,0.800227
2015-09-10 05:33:00,85.0,0.695073
2015-09-10 05:38:00,83.0,0.000000
2015-09-10 05:45:00,78.0,0.000000
2015-09-10 08:00:00,85.0,0.755222
2015-09-10 08:13:00,77.0,0.685794
2015-09-10 08:18:00,91.0,0.000000
2015-09-10 08:23:00,88.0,0.000000
2015-09-10 08:28:00,90.0,0.000000
2015-09-10 08:33:00,92.0,0.548929
2015-09-10 08:43:00,95.0,0.000000
2015-09-10 08:48:00,74.0,0.000000
2015-09-10 08:53:00,94.0,0.576433
2015-09-10 08:58:00,58.0,0.000000
2015-09-10 09:03:00,88.0,0.000000
2015-09-10 09:08:00,87.0,0.000000
2015-09-10 09:13:00,82.0,0.754318
2015-09-10 09:18:00,85.0,0.000000
2015-09-10 09:28:00,71.0,0.000000
2015-09-10 09:33:00,86.0,0.677565
2015-09-10 09:38:00,79.0,0.000000
2015-09-10 09:43:00,78.0,0.000000
2015-09-10 09:48:00,86.0,0.000000
2015-09-10 09:52:00,81.0,0.599388
2015-09-10 09:57:00,77.0,0.000000
2015-09-10 10:02:00,74.0,0.000000
2015-09-10 10:07:00,77.0,0.000000
2015-09-10 10:17:00,98.0,0.782120
2015-09-10 10:22:00,98.0,0.000000
2015-09-10 10:27:00,69.0,0.000000
2015-09-10 10:37:00,79.0,0.989722
2015-09-10 10:42:00,85.0,0.000000
2015-09-10 10:47:00,85.0,0.000000
2015-09-10 10:52:00,88.0,0.850660
2015-09-10 10:57:00,65.0,0.000000
2015-09-10 11:02:00,81.0,0.000000
2015-09-10 11:07:00,97.0,0.000000
2015-09-10 11:12:00,90.0,0.730473
2015-09-10 11:22:00,90.0,0.000000
2015-09-10 11:32:00,95.0,0.626159
2015-09-10 11:42:00,76.0,0.000000
2015-09-10 11:47:00,78.0,0.000000
2015-09-10 11:57:00,79.0,0.791215
2015-09-10 12:02:00,79.0,0.000000
2015-09-10 12:12:00,81.0,0.679641
2015-09-10 12:17:00,81.0,0.000000
2015-09-10 12:22:00,77.0,0.000000
2015-09-10 12:57:00,87.0,0.517029
2015-09-10 13:02:00,90.0,0.000000
2015-09-10 13:07:00,81.0,0.000000
2015-09-10 13:12:00,95.0,0.519833
2015-09-10 13:17:00,87.0,0.000000
2015-09-10 13:22:00,83.0,0.000000
2015-09-10 13:27:00,78.0,0.000000
2015-09-10 13:42:00,85.0,0.673449
2015-09-10 13:47:00,85.0,0.000000
2015-09-10 13:57:00,88.0,0.815403
2015-09-10 14:02:00,94.0,0.000000
2015-09-10 14:12:00,75.0,0.901015
2015-09-10 14:37:00,74.0,0.857656
2015-09-10 14:42:00,85.0,0.000000
2015-09-10 14:47:00,81.0,0.000000
2015-09-10 14:57:00,80.0,0.749037
2015-09-10 15:02:00,86.0,0.000000
2015-09-10 15:07:00,84.0,0.000000
2015-09-10 15:12:00,95.0,0.521569
2015-09-10 15:17:00,90.0,0.000000
2015-09-10 15:22:00,86.0,0.000000
2015-09-10 15:27:00,90.0,0.000000
2015-09-10 15:32:00,92.0,0.609143
2015-09-10 15:37:00,91.0,0.000000
2015-09-10 15:42:00,82.0,0.000000
2015-09-10 15:47:00,85.0,0.000000
2015-09-10 15:52:00,72.0,0.625336
2015-09-10 15:57:00,90.0,0.000000
2015-09-10 16:02:00,75.0,0.000000
2015-09-10 16:12:00,90.0,0.783275
2015-09-10 16:17:00,77.0,0.000000
2015-09-10 16:27:00,85.0,0.000000
2015-09-10 16:32:00,81.0,0.894275
2015-09-10 16:37:00,77.0,0.000000
2015-09-10 16:42:00,89.0,0.000000
2015-09-10 16:47:00,91.0,0.000000
2015-09-10 16:57:00,84.0,0.461915
2015-09-10 17:02:00,87.0,0.000000
2015-09-10 17:17:00,84.0,0.913418
2015-09-10 17:22:00,65.0,0.000000
2015-09-10 17:27:00,78.0,0.000000
2015-09-10 17:37:00,99.0,0.954357
2015-09-10 17:42:00,75.0,0.000000
2015-09-10 17:47:00,79.0,0.000000
2015-09-10 17:52:00,88.0,0.949238
2015-09-10 18:02:00,86.0,0.000000
2015-09-10 18:07:00,86.0,0.000000
2015-09-10 18:12:00,75.0,0.737756
2015-09-10 18:17:00,87.0,0.000000
2015-09-10 18:22:00,87.0,0.000000
2015-09-10 18:27:00,77.0,0.000000
2015-09-10 18:32:00,91.0,0.686339
2015-09-10 18:42:00,81.0,0.000000
2015-09-10 18:47:00,78.0,0.000000
2015-09-10 18:52:00,76.0,0.673621
2015-09-10 19:02:00,72.0,0.000000
2015-09-10 19:07:00,79.0,0.000000
2015-09-10 19:17:00,84.0,0.834113
2015-09-10 19:27:00,68.0,0.000000
2015-09-10 19:37:00,70.0,0.549036
2015-09-10 19:47:00,90.0,0.000000
2015-09-10 19:52:00,86.0,0.805941
2015-09-10 20:02:00,82.0,0.000000
2015-09-10 20:12:00,91.0,0.668268
2015-09-10 20:28:00,81.0,0.000000
2015-09-10 20:32:00,79.0,0.532101
2015-09-10 20:43:00,81.0,0.000000
2015-09-10 20:47:00,78.0,0.000000
2015-09-10 20:57:00,84.0,0.471989
2015-09-10 21:07:00,94.0,0.000000
2015-09-10 21:12:00,81.0,0.742508
2015-09-10 21:17:00,79.0,0.000000
2015-09-10 21:32:00,83.0,0.532889
2015-09-10 21:37:00,92.0,0.000000
2015-09-10 21:42:00,89.0,0.000000
2015-09-10 21:47:00,79.0,0.000000
2015-09-10 22:12:00,81.0,0.753089
2015-09-10 22:27:00,92.0,0.000000
2015-09-10 22:32:00,90.0,0.743465
2015-09-10 22:37:00,78.0,0.000000
2015-09-10 22:47:00,85.0,0.000000
2015-09-10 22:57:00,94.0,0.742659
2015-09-10 23:02:00,84.0,0.000000
2015-09-10 23:07:00,72.0,0.000000
2015-09-10 23:37:00,78.0,0.590875
2015-09-10 23:42:00,71.0,0.000000
2015-09-10 23:57:00,65.0,0.399369
2015-09-11 00:02:00,64.0,0.000000
2015-09-11 00:22:00,69.0,0.502231
2015-09-11 01:07:00,84.0,0.674529
2015-09-11 01:17:00,77.0,0.742941
2015-09-11 01:32:00,71.0,0.497566
2015-09-11 01:42:00,72.0,0.000000
2015-09-11 01:57:00,76.0,0.981082
2015-09-11 02:12:00,80.0,0.122322
2015-09-11 02:22:00,77.0,0.000000
2015-09-11 02:32:00,70.0,0.538716
2015-09-11 02:57:00,81.0,0.354729
2015-09-11 03:12:00,85.0,0.763269
2015-09-11 03:27:00,84.0,0.000000
2015-09-11 03:32:00,86.0,0.000000
2015-09-11 03:47:00,76.0,0.000000
2015-09-11 04:07:00,83.0,0.739676
2015-09-11 04:12:00,83.0,0.000000
2015-09-11 04:17:00,76.0,0.000000
2015-09-11 04:27:00,81.0,0.000000
2015-09-11 04:47:00,73.0,0.413538
2015-09-11 04:52:00,81.0,0.620613
2015-09-11 05:17:00,95.0,0.462515
2015-09-11 05:22:00,89.0,0.000000
2015-09-11 05:32:00,85.0,0.455028
2015-09-11 05:37:00,87.0,0.000000
2015-09-11 05:42:00,96.0,0.000000
2015-09-11 05:47:00,92.0,0.000000
2015-09-11 05:52:00,88.0,0.748469
2015-09-11 05:57:00,79.0,0.000000
2015-09-11 06:02:00,83.0,0.000000
2015-09-11 06:07:00,89.0,0.000000
2015-09-11 06:12:00,90.0,0.701520
2015-09-11 06:17:00,89.0,0.000000
2015-09-11 06:22:00,81.0,0.000000
2015-09-11 06:27:00,89.0,0.000000
2015-09-11 06:32:00,87.0,0.780980
2015-09-11 06:37:00,93.0,0.000000
2015-09-11 06:42:00,79.0,0.000000
2015-09-11 06:47:00,81.0,0.000000
2015-09-11 06:52:00,82.0,0.601028
2015-09-11 06:57:00,86.0,0.000000
2015-09-11 07:02:00,86.0,0.000000
2015-09-11 07:07:00,66.0,0.000000
2015-09-11 07:12:00,77.0,0.721037
2015-09-11 07:17:00,81.0,0.000000
2015-09-11 07:22:00,79.0,0.000000
2015-09-11 07:27:00,85.0,0.000000
2015-09-11 07:32:00,82.0,0.517632
2015-09-11 07:37:00,81.0,0.000000
2015-09-11 07:42:00,90.0,0.000000
2015-09-11 07:47:00,67.0,0.000000
2015-09-11 07:57:00,84.0,0.914997
2015-09-11 08:02:00,79.0,0.000000
2015-09-11 08:07:00,74.0,0.000000
2015-09-11 08:12:00,75.0,0.843952
2015-09-11 08:17:00,86.0,0.000000
2015-09-11 08:22:00,75.0,0.000000
2015-09-11 08:27:00,75.0,0.000000
2015-09-11 08:32:00,78.0,0.474567
2015-09-11 08:37:00,84.0,0.000000
2015-09-11 08:47:00,84.0,0.000000
2015-09-11 08:52:00,80.0,0.603374
2015-09-11 08:57:00,87.0,0.000000
2015-09-11 09:02:00,87.0,0.000000
2015-09-11 09:12:00,75.0,0.844159
2015-09-11 09:17:00,81.0,0.000000
2015-09-11 09:22:00,77.0,0.000000
2015-09-11 09:27:00,99.0,0.000000
2015-09-11 09:32:00,77.0,0.664356
2015-09-11 09:37:00,86.0,0.000000
2015-09-11 09:42:00,64.0,0.000000
2015-09-11 10:02:00,73.0,0.746593
2015-09-11 10:07:00,83.0,0.000000
2015-09-11 10:17:00,72.0,0.626314
2015-09-11 10:34:00,86.0,0.645138
2015-09-11 10:44:00,86.0,0.000000
2015-09-11 10:49:00,87.0,0.000000
2015-09-11 10:54:00,90.0,0.433044
2015-09-11 10:59:00,85.0,0.000000
2015-09-11 11:04:00,82.0,0.000000
2015-09-11 11:09:00,80.0,0.000000
2015-09-11 11:14:00,93.0,0.470421
2015-09-11 11:24:00,76.0,0.000000
2015-09-11 11:29:00,83.0,0.000000
2015-09-11 11:34:00,87.0,0.633036
2015-09-11 11:39:00,81.0,0.000000
2015-09-11 11:44:00,80.0,0.000000
2015-09-11 11:49:00,83.0,0.000000
2015-09-11 11:54:00,88.0,0.734226
2015-09-11 11:59:00,73.0,0.000000
2015-09-11 12:04:00,63.0,0.000000
2015-09-11 12:09:00,76.0,0.000000
2015-09-11 12:14:00,80.0,0.941510
2015-09-11 12:19:00,82.0,0.000000
2015-09-11 12:24:00,72.0,0.000000
2015-09-11 12:29:00,81.0,0.000000
2015-09-11 12:34:00,87.0,0.844866
2015-09-11 12:44:00,83.0,0.000000
2015-09-11 12:49:00,83.0,0.000000
2015-09-11 12:54:00,91.0,0.495785
2015-09-11 12:59:00,81.0,0.000000
2015-09-11 13:04:00,76.0,0.000000
2015-09-11 13:09:00,89.0,0.000000
2015-09-11 13:19:00,86.0,0.754455
2015-09-11 13:24:00,91.0,0.000000
2015-09-11 13:29:00,75.0,0.000000
2015-09-11 13:34:00,75.0,0.795518
2015-09-11 13:39:00,89.0,0.000000
2015-09-11 13:44:00,90.0,0.000000
2015-09-11 13:49:00,78.0,0.000000
2015-09-11 13:54:00,86.0,0.820448
2015-09-11 13:59:00,80.0,0.000000
2015-09-11 14:04:00,75.0,0.000000
2015-09-11 14:09:00,78.0,0.000000
2015-09-11 14:14:00,84.0,0.617848
2015-09-11 14:19:00,77.0,0.000000
2015-09-11 14:24:00,88.0,0.000000
2015-09-11 14:29:00,69.0,0.000000
2015-09-11 14:34:00,78.0,0.732339
2015-09-11 14:39:00,81.0,0.000000
2015-09-11 14:44:00,89.0,0.000000
2015-09-11 14:49:00,82.0,0.000000
2015-09-11 14:54:00,69.0,0.812135
2015-09-11 14:59:00,76.0,0.000000
2015-09-11 15:04:00,89.0,0.000000
2015-09-11 15:19:00,78.0,0.796015
2015-09-11 15:24:00,91.0,0.000000
2015-09-11 15:29:00,75.0,0.000000
2015-09-11 15:34:00,86.0,0.555084
2015-09-11 15:39:00,92.0,0.000000
2015-09-11 15:44:00,85.0,0.000000
2015-09-11 15:49:00,85.0,0.000000
2015-09-11 15:54:00,74.0,0.696905
2015-09-11 15:59:00,82.0,0.000000
2015-09-11 16:04:00,72.0,0.000000
2015-09-11 16:09:00,63.0,0.000000
2015-09-11 16:14:00,84.0,0.515119
2015-09-11 16:19:00,85.0,0.000000
2015-09-11 16:24:00,90.0,0.000000
2015-09-11 16:29:00,53.0,0.000000
2015-09-11 16:34:00,82.0,0.891249
2015-09-11 16:39:00,80.0,0.000000
2015-09-11 16:44:00,92.0,0.000000
2015-09-11 16:49:00,80.0,0.000000
2015-09-11 16:54:00,79.0,0.955144
2015-09-11 16:59:00,83.0,0.000000
2015-09-11 17:04:00,77.0,0.000000
2015-09-11 17:09:00,79.0,0.000000
2015-09-11 17:14:00,76.0,0.731944
2015-09-11 17:19:00,89.0,0.000000
2015-09-11 17:24:00,85.0,0.000000
2015-09-11 17:29:00,91.0,0.000000
2015-09-11 17:34:00,77.0,0.695359
2015-09-11 17:39:00,84.0,0.000000
2015-09-11 17:44:00,81.0,0.000000
2015-09-11 17:49:00,85.0,0.000000
2015-09-11 17:54:00,94.0,0.551073
2015-09-11 17:59:00,80.0,0.000000
2015-09-11 18:04:00,87.0,0.000000
2015-09-11 18:11:00,80.0,0.000000
2015-09-11 18:16:00,79.0,0.439456
2015-09-11 18:21:00,71.0,0.000000
2015-09-11 18:26:00,84.0,0.000000
2015-09-11 18:31:00,85.0,0.000000
2015-09-11 18:36:00,91.0,0.799834
2015-09-11 18:41:00,97.0,0.000000
2015-09-11 18:46:00,79.0,0.000000
2015-09-11 18:51:00,89.0,0.000000
2015-09-11 18:56:00,77.0,0.711803
2015-09-11 19:01:00,81.0,0.000000
2015-09-11 19:06:00,82.0,0.000000
2015-09-11 19:11:00,73.0,0.000000
2015-09-11 19:21:00,90.0,0.651711
2015-09-11 19:31:00,89.0,0.000000
2015-09-11 19:41:00,93.0,0.666510
2015-09-11 19:46:00,86.0,0.000000
2015-09-11 19:51:00,75.0,0.000000
2015-09-11 20:11:00,77.0,0.830666
2015-09-11 20:26:00,92.0,0.616191
2015-09-11 20:31:00,65.0,0.000000
2015-09-11 20:36:00,84.0,0.886221
2015-09-11 20:41:00,94.0,0.000000
2015-09-11 20:46:00,71.0,0.000000
2015-09-11 20:51:00,70.0,0.000000
2015-09-11 20:56:00,85.0,0.999371
2015-09-11 21:01:00,93.0,0.000000
2015-09-11 21:06:00,93.0,0.000000
2015-09-11 21:21:00,84.0,0.930942
2015-09-11 21:26:00,76.0,0.000000
2015-09-11 21:36:00,95.0,0.629986
2015-09-11 21:46:00,90.0,0.000000
2015-09-11 21:51:00,72.0,0.000000
2015-09-11 22:06:00,83.0,0.862815
2015-09-11 22:11:00,77.0,0.000000
2015-09-11 22:21:00,83.0,0.797399
2015-09-11 22:41:00,80.0,0.727196
2015-09-11 22:46:00,76.0,0.000000
2015-09-11 22:56:00,84.0,0.477836
2015-09-11 23:01:00,82.0,0.000000
2015-09-11 23:11:00,77.0,0.000000
2015-09-11 23:16:00,69.0,0.700182
2015-09-11 23:36:00,86.0,0.625062
2015-09-11 23:41:00,100.0,0.000000
2015-09-12 00:11:00,71.0,0.852550
2015-09-12 00:26:00,62.0,0.804005
2015-09-12 00:31:00,72.0,0.000000
2015-09-12 00:41:00,62.0,0.923349
2015-09-12 00:46:00,56.0,0.000000
2015-09-12 00:51:00,55.0,0.000000
2015-09-12 01:01:00,68.0,0.588938
2015-09-12 01:26:00,95.0,0.925734
2015-09-12 01:31:00,94.0,0.000000
2015-09-12 02:21:00,70.0,0.825093
